SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
55543,Laxamannath Plaza,S,8,UFCUR,RVVPN,65,00-01-1900 23:07,230,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55544,Laxamannath Plaza,S,7,CWSVF,FQUBU,415,00-01-1900 08:42,221,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55545,Laxamannath Plaza,N,5,KKUVI,VAEZY,80,00-01-1900 23:01,216,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55546,Laxamannath Plaza,S,10,ILHGK,XGJQU,80,00-01-1900 21:18,211,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55547,Laxamannath Plaza,N,5,LFLNL,ODRMA,415,00-01-1900 18:06,205,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55548,Laxamannath Plaza,N,3,VYVYF,RRPSA,415,00-01-1900 19:11,227,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55549,Laxamannath Plaza,N,1,JWXLR,ZXWBP,265,00-01-1900 01:51,209,VC10,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55550,Laxamannath Plaza,S,10,ZGUIY,JTLTQ,80,00-01-1900 17:17,221,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55551,Laxamannath Plaza,N,5,WYRLB,RJMUY,80,00-01-1900 21:57,219,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55552,Laxamannath Plaza,S,6,LKIQA,VICMS,265,00-01-1900 11:27,226,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55553,Laxamannath Plaza,N,1,FVYTT,RMDWH,265,00-01-1900 03:02,225,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55554,Laxamannath Plaza,S,6,ULZNR,JLGQQ,125,00-01-1900 22:01,248,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55555,Laxamannath Plaza,S,9,BBQKB,VZJMZ,415,00-01-1900 05:55,217,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55556,Laxamannath Plaza,S,9,XPBIO,UJYSI,80,00-01-1900 08:07,206,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55557,Laxamannath Plaza,S,7,JXBGR,DHAJW,80,00-01-1900 22:52,205,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55558,Laxamannath Plaza,S,8,RPMQG,ABQDG,40,00-01-1900 16:49,208,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55559,Laxamannath Plaza,S,7,LACNK,BOKAR,415,00-01-1900 08:52,231,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55560,Laxamannath Plaza,N,5,MGAOB,LPJMI,40,00-01-1900 16:26,217,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55561,Laxamannath Plaza,N,1,SBNVI,JWYSW,415,00-01-1900 03:14,225,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55562,Laxamannath Plaza,N,4,QJLKP,OXDJD,415,00-01-1900 04:29,218,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55563,Laxamannath Plaza,S,10,GSMXP,JUEPY,415,00-01-1900 01:20,224,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55564,Laxamannath Plaza,N,4,BRQHT,PYEYO,80,00-01-1900 13:29,198,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55565,Laxamannath Plaza,N,3,BKVXH,YLSRW,265,00-01-1900 06:36,222,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55566,Laxamannath Plaza,S,6,NAQOA,RFUEH,415,00-01-1900 04:51,221,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55567,Laxamannath Plaza,S,7,SUTCR,VHRSQ,40,00-01-1900 19:10,203,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55568,Laxamannath Plaza,N,3,SRTCD,NGRLH,80,00-01-1900 01:33,201,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55569,Laxamannath Plaza,N,2,EVGEY,LLZKQ,265,00-01-1900 02:46,205,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55570,Laxamannath Plaza,N,4,ZBWBK,DBPOX,80,00-01-1900 14:58,201,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55571,Laxamannath Plaza,N,3,ZFEZX,NUDUV,80,00-01-1900 21:25,203,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55572,Laxamannath Plaza,S,10,OOWET,WJMWU,415,00-01-1900 04:45,227,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55573,Laxamannath Plaza,S,7,BRUBR,FTWXC,210,00-01-1900 23:00,210,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55574,Laxamannath Plaza,S,7,UBKIU,YFEHJ,265,00-01-1900 15:30,214,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55575,Laxamannath Plaza,S,10,QBROY,KKRQW,290,00-01-1900 01:41,232,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55576,Laxamannath Plaza,S,6,MGNVN,UOVUS,290,00-01-1900 22:10,231,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55577,Laxamannath Plaza,S,6,TSYLZ,ASFLX,125,00-01-1900 09:21,206,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55578,Laxamannath Plaza,S,8,GNJCM,UKJAE,80,00-01-1900 14:55,225,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55579,Laxamannath Plaza,S,8,XOAKF,AENJE,40,00-01-1900 00:12,212,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55580,Laxamannath Plaza,S,8,LFVEK,BYXGJ,80,00-01-1900 09:35,215,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55581,Laxamannath Plaza,N,3,IQDTF,DJLZA,415,00-01-1900 12:53,196,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55582,Laxamannath Plaza,N,3,MVGUQ,OHCKH,415,00-01-1900 07:17,204,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55583,Laxamannath Plaza,S,7,HVLHM,JHUPY,415,00-01-1900 20:19,214,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
55584,Laxamannath Plaza,N,4,ENUSG,DWGXT,415,00-01-1900 10:49,214,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56982,Laxamannath Plaza,N,5,UTZEM,ZQFRX,415,00-01-1900 18:32,215,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56983,Laxamannath Plaza,S,6,QXHCI,GSISG,80,00-01-1900 06:47,214,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56984,Laxamannath Plaza,N,4,XRBGD,ORWUJ,265,00-01-1900 08:08,219,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56985,Laxamannath Plaza,S,7,NACFR,NERTP,265,00-01-1900 09:50,243,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56986,Laxamannath Plaza,S,7,IIPEK,LQEDG,80,00-01-1900 18:02,200,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56987,Laxamannath Plaza,N,4,HGOPD,HAYYP,265,00-01-1900 14:54,217,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56988,Laxamannath Plaza,S,10,OGGUZ,ARCKC,40,00-01-1900 06:10,211,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56989,Laxamannath Plaza,N,5,SNPPT,FHZDM,415,00-01-1900 23:04,211,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56990,Laxamannath Plaza,S,9,LQQHT,PQHFW,80,00-01-1900 06:25,223,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56991,Laxamannath Plaza,N,5,IBBGT,ELYGB,80,00-01-1900 00:53,212,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56992,Laxamannath Plaza,S,6,KZODD,PPOSV,80,00-01-1900 11:59,208,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56993,Laxamannath Plaza,N,1,KZHCO,LJREF,415,00-01-1900 22:43,207,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56994,Laxamannath Plaza,S,7,GGGGC,OYGCD,80,00-01-1900 17:59,221,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56995,Laxamannath Plaza,N,1,TCRGZ,BKXVB,40,00-01-1900 17:46,218,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56996,Laxamannath Plaza,S,7,SBDTX,HRZMN,415,00-01-1900 04:56,219,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56997,Laxamannath Plaza,N,1,UVIVK,RDGUD,415,00-01-1900 06:55,198,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56998,Laxamannath Plaza,S,7,OGTSL,GFHUR,40,00-01-1900 15:00,213,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
56999,Laxamannath Plaza,N,5,ZDCRE,VBGBO,40,00-01-1900 13:19,211,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57000,Laxamannath Plaza,S,9,WICUJ,VPFQY,80,00-01-1900 11:18,220,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57001,Laxamannath Plaza,S,6,UATGD,NMIRT,125,00-01-1900 00:13,201,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57002,Laxamannath Plaza,N,3,LNRJE,SDRPI,290,00-01-1900 10:45,205,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57003,Laxamannath Plaza,S,7,ROQVE,EATUB,125,00-01-1900 19:50,200,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57004,Laxamannath Plaza,S,7,FWFVG,VEZBL,415,00-01-1900 02:49,220,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57005,Laxamannath Plaza,N,4,XPZNE,BZQXD,210,00-01-1900 15:19,232,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57006,Laxamannath Plaza,N,1,ENBTQ,WABQY,415,00-01-1900 13:26,234,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57007,Laxamannath Plaza,N,3,SGJTT,NODTX,80,00-01-1900 13:53,207,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57008,Laxamannath Plaza,S,10,QEPIZ,MKCQF,40,00-01-1900 05:28,225,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57009,Laxamannath Plaza,S,7,HGJLF,ZNPQL,415,00-01-1900 17:03,260,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57010,Laxamannath Plaza,S,9,VBKHF,APOCS,265,00-01-1900 01:32,209,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57011,Laxamannath Plaza,N,1,CDIRK,FJUSU,415,00-01-1900 19:45,233,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57012,Laxamannath Plaza,S,10,REPRM,SVSWA,415,00-01-1900 18:06,232,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57013,Laxamannath Plaza,N,5,SRALD,REWQU,415,00-01-1900 15:54,225,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57014,Laxamannath Plaza,S,6,ACCSN,EXWUY,415,00-01-1900 13:46,228,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57015,Laxamannath Plaza,S,7,MHEVQ,EDBWC,80,00-01-1900 01:30,209,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57016,Laxamannath Plaza,N,4,YYHWP,WFYIE,125,00-01-1900 14:25,208,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57017,Laxamannath Plaza,S,6,BTNWU,QWXZF,265,00-01-1900 02:34,208,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57018,Laxamannath Plaza,S,10,NPALO,YJPIZ,80,00-01-1900 22:13,212,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57019,Laxamannath Plaza,N,3,GVMXU,OFYHX,415,00-01-1900 03:20,222,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57020,Laxamannath Plaza,S,6,HOTRA,FXOAF,415,00-01-1900 07:11,212,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57021,Laxamannath Plaza,N,3,DSSBQ,HXSED,290,00-01-1900 21:12,211,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57022,Laxamannath Plaza,N,5,MGREM,HKQAC,290,00-01-1900 17:50,202,VC11,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57023,Laxamannath Plaza,S,8,STEFJ,JYIQX,80,00-01-1900 14:01,213,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57024,Laxamannath Plaza,N,4,DDSXK,CYAZB,80,00-01-1900 22:43,197,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57025,Laxamannath Plaza,N,3,WBTSZ,BYUVW,290,00-01-1900 00:51,206,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57026,Laxamannath Plaza,S,7,MAAIM,AKWVH,415,00-01-1900 02:41,230,VC14,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57027,Laxamannath Plaza,S,10,KPTMK,UVLDK,80,00-01-1900 14:29,224,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57028,Laxamannath Plaza,N,5,RRYTU,GUINM,415,00-01-1900 10:08,211,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57029,Laxamannath Plaza,S,7,WMTKS,JYGHN,80,00-01-1900 09:42,195,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57030,Laxamannath Plaza,N,3,FTAUL,YVJTQ,265,00-01-1900 16:07,197,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57031,Laxamannath Plaza,S,7,CPDCN,GUOWM,415,00-01-1900 19:54,220,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57032,Laxamannath Plaza,N,1,AHKKZ,LYKWQ,415,00-01-1900 01:54,216,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57033,Laxamannath Plaza,S,6,JFVBZ,OMMVF,415,00-01-1900 19:45,202,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57034,Laxamannath Plaza,N,1,GGXQZ,SWLWN,80,00-01-1900 08:37,216,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57035,Laxamannath Plaza,N,5,HGWKD,AJBEC,80,00-01-1900 10:23,218,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57036,Laxamannath Plaza,N,1,JUINW,LRFWU,135,00-01-1900 00:35,234,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57037,Laxamannath Plaza,S,9,NMKFW,YXLNX,80,00-01-1900 00:19,210,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57038,Laxamannath Plaza,S,9,PWKYF,UVEJT,80,00-01-1900 11:04,203,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57039,Laxamannath Plaza,N,4,INYVE,KWNVD,415,00-01-1900 11:56,203,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57040,Laxamannath Plaza,S,6,TSCEX,QASII,80,00-01-1900 17:12,208,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57041,Laxamannath Plaza,N,4,KTJUM,IJMQP,265,00-01-1900 02:59,228,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57042,Laxamannath Plaza,S,10,UVGRV,WVQVK,40,00-01-1900 22:14,195,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57043,Laxamannath Plaza,S,8,IUKWV,BETAY,290,00-01-1900 05:31,200,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57044,Laxamannath Plaza,N,1,HZDAG,OKVLV,80,00-01-1900 12:46,210,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57045,Laxamannath Plaza,S,6,SPNQM,XNDGH,415,00-01-1900 17:24,226,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57046,Laxamannath Plaza,S,7,UWOAF,XMEOP,65,00-01-1900 20:30,213,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57047,Laxamannath Plaza,N,1,DRTTB,YRKKI,80,00-01-1900 19:08,205,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57048,Laxamannath Plaza,S,10,ZNODO,QTSEG,80,00-01-1900 15:50,202,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57049,Laxamannath Plaza,N,3,ULZHD,RNXMN,415,00-01-1900 22:05,199,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57050,Laxamannath Plaza,S,10,IKQWR,ZMFBQ,80,00-01-1900 12:11,208,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57051,Laxamannath Plaza,N,3,QEZKS,VRTLO,125,00-01-1900 07:09,198,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57052,Laxamannath Plaza,S,6,WTAQE,JIHMB,415,00-01-1900 07:03,234,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57053,Laxamannath Plaza,S,9,RWXDC,SYNPP,40,00-01-1900 01:54,205,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57054,Laxamannath Plaza,S,6,GOVOC,BUZHU,125,00-01-1900 12:49,212,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57055,Laxamannath Plaza,S,7,ILIAX,NDVOU,80,00-01-1900 10:29,197,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57056,Laxamannath Plaza,S,7,DYHZH,LHIZG,415,00-01-1900 14:42,216,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57057,Laxamannath Plaza,S,9,XBTOW,SJQZJ,80,00-01-1900 18:02,806,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57058,Laxamannath Plaza,S,7,KBJRR,UKOFP,125,00-01-1900 08:25,212,VC9,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57059,Laxamannath Plaza,S,7,KFSTB,PKAMA,80,00-01-1900 08:30,225,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57060,Laxamannath Plaza,S,10,PXTZV,QCYPM,40,00-01-1900 11:22,208,VC20,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57061,Laxamannath Plaza,S,8,DSTEJ,TDNWR,80,00-01-1900 14:18,222,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57062,Laxamannath Plaza,N,5,NFHAU,EENKY,415,00-01-1900 05:14,336,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57063,Laxamannath Plaza,S,8,WZSPK,NMMEW,210,00-01-1900 14:24,218,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57064,Laxamannath Plaza,S,6,KBEMZ,WOYTW,265,00-01-1900 16:56,211,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57065,Laxamannath Plaza,S,6,VITSZ,QNQQC,65,00-01-1900 00:29,203,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57066,Laxamannath Plaza,S,10,ECHFT,LIEVP,415,00-01-1900 13:09,206,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57067,Laxamannath Plaza,N,4,CWCYK,WFGUU,415,00-01-1900 16:44,215,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57068,Laxamannath Plaza,N,3,DLPZZ,CUUND,80,00-01-1900 17:16,209,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57069,Laxamannath Plaza,N,5,IETXO,KPURT,125,00-01-1900 01:50,205,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57070,Laxamannath Plaza,N,4,KYZFO,FULDS,415,00-01-1900 15:32,217,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57071,Laxamannath Plaza,N,3,IAMTS,JKUFO,80,00-01-1900 22:09,219,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57072,Laxamannath Plaza,N,5,IJDNN,CMPUU,265,00-01-1900 16:46,219,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57073,Laxamannath Plaza,N,3,RBJDK,WDAYA,40,00-01-1900 17:10,219,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57074,Laxamannath Plaza,S,7,VSFRL,KCYOF,265,00-01-1900 23:52,222,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57075,Laxamannath Plaza,N,4,LOTKC,OGYVR,415,00-01-1900 08:01,226,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57076,Laxamannath Plaza,S,10,JMLHL,LREBI,415,00-01-1900 03:49,226,VC14,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57077,Laxamannath Plaza,S,7,HSLSO,KRLPS,80,00-01-1900 19:11,214,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57078,Laxamannath Plaza,N,1,INXDI,BUJRX,80,00-01-1900 21:44,206,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57079,Laxamannath Plaza,N,4,LPQJE,CEATC,415,00-01-1900 20:50,230,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57080,Laxamannath Plaza,S,10,AQFHJ,JLDFB,265,00-01-1900 17:51,219,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57081,Laxamannath Plaza,N,4,AFOKS,MBIDL,80,00-01-1900 15:18,197,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57082,Laxamannath Plaza,S,7,SPZBL,QKEVC,415,00-01-1900 22:27,218,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57083,Laxamannath Plaza,N,2,WOQFT,HPHME,80,00-01-1900 16:20,206,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57084,Laxamannath Plaza,N,4,PBTJT,UTPYJ,415,00-01-1900 09:38,212,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57085,Laxamannath Plaza,N,5,MUVCF,ANQSC,80,00-01-1900 10:27,207,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57086,Laxamannath Plaza,S,7,NFPSI,BPPOD,80,00-01-1900 18:40,196,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57087,Laxamannath Plaza,S,8,KOEBS,YDJRK,150,00-01-1900 21:15,218,VC11,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57088,Laxamannath Plaza,S,7,TIRIQ,CNFAI,265,00-01-1900 02:38,190,VC7,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57089,Laxamannath Plaza,S,6,VHLCD,AIZRG,80,00-01-1900 09:29,204,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57090,Laxamannath Plaza,N,1,WXCJH,XTIAY,125,00-01-1900 23:55,225,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57091,Laxamannath Plaza,N,4,JVPDB,ULVPK,40,00-01-1900 12:26,212,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57092,Laxamannath Plaza,N,5,GDIFU,UPPXD,265,00-01-1900 05:45,220,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57093,Laxamannath Plaza,S,10,PPRDW,ROBTD,415,00-01-1900 10:32,217,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57094,Laxamannath Plaza,S,10,ZDHGR,PRXQM,415,00-01-1900 04:24,217,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57095,Laxamannath Plaza,S,7,LLJTU,SNABI,80,00-01-1900 13:36,225,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57096,Laxamannath Plaza,S,6,AHOPC,USLLR,80,00-01-1900 08:07,196,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57097,Laxamannath Plaza,S,8,HSGKB,KVDEK,330,00-01-1900 15:09,217,VC15,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57098,Laxamannath Plaza,N,1,XCFWR,ZKBWE,415,00-01-1900 13:16,372,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57099,Laxamannath Plaza,S,8,EWTZD,PXOBF,80,00-01-1900 23:35,222,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57100,Laxamannath Plaza,N,5,SJGIE,NHCGB,415,00-01-1900 10:15,196,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57101,Laxamannath Plaza,N,5,ZKEAF,RMUGB,80,00-01-1900 21:28,219,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57102,Laxamannath Plaza,S,10,LZHJQ,YEOXE,415,00-01-1900 06:52,207,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57103,Laxamannath Plaza,N,3,YXNQU,HNEKI,265,00-01-1900 15:34,228,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57104,Laxamannath Plaza,N,5,WXMML,QURHL,415,00-01-1900 21:35,223,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57105,Laxamannath Plaza,N,1,NAGWM,XXECT,415,00-01-1900 10:58,218,VC13,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57106,Laxamannath Plaza,S,9,MWXVU,FUBCZ,80,00-01-1900 17:47,197,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57107,Laxamannath Plaza,N,4,XWTML,QGVVR,80,00-01-1900 01:21,231,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57108,Laxamannath Plaza,S,6,IFPOI,TFPYA,40,00-01-1900 16:25,231,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57109,Laxamannath Plaza,N,1,AZPCB,VCMMZ,265,00-01-1900 07:54,210,VC10,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57110,Laxamannath Plaza,S,6,WHYHR,ARHMX,125,00-01-1900 19:28,201,VC5,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57111,Laxamannath Plaza,N,4,BZJPT,XQMXZ,40,00-01-1900 01:48,206,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57112,Laxamannath Plaza,S,10,PTQLU,QHXYF,415,00-01-1900 22:31,211,VC12,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57113,Laxamannath Plaza,N,5,ZDHKE,TJWZT,80,00-01-1900 11:29,213,VC4,F,"13.193545,77.64981",National,Bangalore Rural,Karnataka
57114,Laxamannath Plaza,N,4,DTTAW,UUFYP,40,00-01-1900 06:58,204,VC20,T,"13.193545,77.64981",National,Bangalore Rural,Karnataka
