SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
2539,Kadathanamale Toll Plaza,S,LANE10,WBXNR,NGBWV,50,00-01-1900 16:43,95,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2541,Kadathanamale Toll Plaza,S,LANE08,QZMYK,FYFVS,35,00-01-1900 17:59,66,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2776,Kadathanamale Toll Plaza,N,LANE04,HTGKI,LBOVO,20,00-01-1900 15:45,190,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2779,Kadathanamale Toll Plaza,N,LANE07,RDTTS,XRPRY,20,00-01-1900 12:12,79,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2781,Kadathanamale Toll Plaza,S,LANE09,KOLNH,QWITG,80,00-01-1900 00:29,160,VC20,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2782,Kadathanamale Toll Plaza,N,LANE05,RZYOY,URGPU,50,00-01-1900 17:48,152,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2783,Kadathanamale Toll Plaza,S,LANE11,BQUZV,LKZFV,35,00-01-1900 10:01,96,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2786,Kadathanamale Toll Plaza,S,LANE10,BTMOR,UAMEF,50,00-01-1900 06:33,62,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2790,Kadathanamale Toll Plaza,S,LANE09,EOHIW,JHJVW,80,00-01-1900 13:30,153,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2791,Kadathanamale Toll Plaza,N,LANE03,ARSOJ,PHKOC,50,00-01-1900 14:35,132,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2792,Kadathanamale Toll Plaza,N,LANE07,TZZQU,TDITM,50,00-01-1900 15:05,82,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2794,Kadathanamale Toll Plaza,S,LANE12,CUQDZ,FBRDV,50,00-01-1900 16:48,1020,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2795,Kadathanamale Toll Plaza,S,LANE11,QNCAO,VSMKG,80,00-01-1900 07:27,85,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2797,Kadathanamale Toll Plaza,S,LANE08,KAIHA,AKION,50,00-01-1900 22:58,505,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2798,Kadathanamale Toll Plaza,S,LANE08,QKAYR,MAXWN,50,00-01-1900 08:58,71,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2801,Kadathanamale Toll Plaza,N,LANE07,MQMEY,AEQTD,50,00-01-1900 19:58,54,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2802,Kadathanamale Toll Plaza,N,LANE07,MJKXL,BBMBX,50,00-01-1900 19:41,72,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2803,Kadathanamale Toll Plaza,S,LANE09,NJDAW,DHBBU,255,00-01-1900 13:19,225,VC11,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2805,Kadathanamale Toll Plaza,N,LANE05,DHKEO,QXJMF,80,00-01-1900 08:33,109,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2810,Kadathanamale Toll Plaza,N,LANE06,KZHYN,EMXXQ,50,00-01-1900 16:23,125,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2811,Kadathanamale Toll Plaza,S,LANE10,VULUY,TEKAC,80,00-01-1900 16:35,87,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2814,Kadathanamale Toll Plaza,S,LANE09,SCBET,TPSDL,20,00-01-1900 00:43,291,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2817,Kadathanamale Toll Plaza,N,LANE05,DREFR,MMZKF,80,00-01-1900 09:49,125,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2820,Kadathanamale Toll Plaza,S,LANE09,NNOYO,JKLDP,50,00-01-1900 05:34,160,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2821,Kadathanamale Toll Plaza,N,LANE06,BQBSM,TWJNN,50,00-01-1900 20:36,124,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2822,Kadathanamale Toll Plaza,N,LANE04,EYHMY,TMGPC,50,00-01-1900 11:40,529,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2823,Kadathanamale Toll Plaza,N,LANE04,KSBZA,OITWE,20,00-01-1900 09:43,122,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2824,Kadathanamale Toll Plaza,S,LANE09,XIQDK,SQKLG,50,00-01-1900 02:31,302,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
2825,Kadathanamale Toll Plaza,N,LANE04,MZLGZ,ZEIHW,50,00-01-1900 10:29,186,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3781,Kadathanamale Toll Plaza,S,LANE08,UYYDB,CKNQX,255,00-01-1900 19:17,106,VC11,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3782,Kadathanamale Toll Plaza,S,LANE10,CUFSE,FDLFJ,80,00-01-1900 07:24,93,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3784,Kadathanamale Toll Plaza,S,LANE09,KAOBA,TWGUK,20,00-01-1900 18:11,140,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3785,Kadathanamale Toll Plaza,S,LANE08,JXGLZ,FVJTX,35,00-01-1900 19:51,46,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3786,Kadathanamale Toll Plaza,S,LANE08,BLMYH,ICQNH,50,00-01-1900 20:08,84,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3789,Kadathanamale Toll Plaza,N,LANE04,PFGXL,UVGNE,50,00-01-1900 14:30,135,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3790,Kadathanamale Toll Plaza,N,LANE07,UKKXH,ZIDAJ,35,00-01-1900 08:34,71,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3796,Kadathanamale Toll Plaza,N,LANE04,UVZJW,AKORQ,50,00-01-1900 09:30,112,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3802,Kadathanamale Toll Plaza,S,LANE12,DYIAZ,YYVOH,50,00-01-1900 16:23,191,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3803,Kadathanamale Toll Plaza,S,LANE12,RCXJK,JARUN,20,00-01-1900 16:18,215,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3806,Kadathanamale Toll Plaza,S,LANE10,ZNCRO,TMNXM,50,00-01-1900 22:24,81,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3811,Kadathanamale Toll Plaza,N,LANE06,FLWSK,CNAUW,80,00-01-1900 13:24,509,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3813,Kadathanamale Toll Plaza,N,LANE04,UOAGX,MLDFV,20,00-01-1900 13:18,62,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3814,Kadathanamale Toll Plaza,S,LANE08,PKHEH,HUBIV,165,00-01-1900 10:46,98,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3815,Kadathanamale Toll Plaza,S,LANE09,MUPUO,ZEZAU,50,00-01-1900 23:44,381,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3817,Kadathanamale Toll Plaza,N,LANE05,YBOFS,ELRFQ,50,00-01-1900 14:05,73,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3819,Kadathanamale Toll Plaza,N,LANE06,AWZRF,IINXC,20,00-01-1900 07:25,122,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
3821,Kadathanamale Toll Plaza,S,LANE09,OHCEJ,AZBKP,35,00-01-1900 21:14,196,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4618,Kadathanamale Toll Plaza,S,LANE11,EVTMA,PJQRG,20,00-01-1900 11:46,79,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4620,Kadathanamale Toll Plaza,S,LANE12,RUYLM,YSPLW,35,00-01-1900 12:59,226,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4627,Kadathanamale Toll Plaza,N,LANE07,NOETK,OWSPD,80,00-01-1900 23:36,49,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4628,Kadathanamale Toll Plaza,N,LANE03,RFKMI,GJIBQ,50,00-01-1900 07:37,122,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4629,Kadathanamale Toll Plaza,S,LANE11,NWSAH,KYPVS,20,00-01-1900 18:26,76,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4631,Kadathanamale Toll Plaza,N,LANE06,EANFY,PPKHA,20,00-01-1900 01:20,367,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4634,Kadathanamale Toll Plaza,N,LANE07,QTYSB,PQUWV,20,00-01-1900 10:12,58,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4635,Kadathanamale Toll Plaza,S,LANE08,HUGDG,GSQHN,50,00-01-1900 08:07,63,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4636,Kadathanamale Toll Plaza,N,LANE07,RPSWA,UMHSJ,50,00-01-1900 08:29,77,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4639,Kadathanamale Toll Plaza,S,LANE10,IJLAE,GVCFM,255,00-01-1900 05:31,100,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4642,Kadathanamale Toll Plaza,S,LANE08,IDRDI,TUYNM,20,00-01-1900 18:16,91,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4643,Kadathanamale Toll Plaza,S,LANE12,VULUY,TEKAC,80,00-01-1900 10:43,327,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4645,Kadathanamale Toll Plaza,N,LANE05,DZFUS,TMUDB,50,00-01-1900 12:36,197,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4647,Kadathanamale Toll Plaza,N,LANE04,TXZLV,QOBOD,80,00-01-1900 06:36,356,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4648,Kadathanamale Toll Plaza,N,LANE06,CKNFP,SGRDC,80,00-01-1900 09:01,128,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4649,Kadathanamale Toll Plaza,N,LANE04,BQZLU,NGDZO,255,00-01-1900 15:40,105,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4650,Kadathanamale Toll Plaza,S,LANE11,SMNJC,LMQSO,20,00-01-1900 17:31,145,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4651,Kadathanamale Toll Plaza,N,LANE07,ANSTW,ULILR,255,00-01-1900 10:03,99,VC11,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4653,Kadathanamale Toll Plaza,S,LANE12,AQBAH,OCPJU,35,00-01-1900 13:25,94,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4654,Kadathanamale Toll Plaza,S,LANE08,QRDJF,AGLKF,20,00-01-1900 20:23,67,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4655,Kadathanamale Toll Plaza,S,LANE08,NGHHW,ROPJC,50,00-01-1900 12:22,59,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4656,Kadathanamale Toll Plaza,N,LANE06,TUIIH,NHZTR,50,00-01-1900 11:45,84,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4658,Kadathanamale Toll Plaza,N,LANE06,NDQXF,KDLEF,50,00-01-1900 11:43,101,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4659,Kadathanamale Toll Plaza,S,LANE08,ZFYTX,YATBZ,20,00-01-1900 22:38,59,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4660,Kadathanamale Toll Plaza,N,LANE03,HJFJT,QRVNI,20,00-01-1900 15:39,322,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4662,Kadathanamale Toll Plaza,N,LANE06,EFWDY,GDMYL,50,00-01-1900 06:24,292,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4663,Kadathanamale Toll Plaza,N,LANE07,OPGRF,LSUJJ,20,00-01-1900 09:05,550,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4664,Kadathanamale Toll Plaza,S,LANE09,WIZCD,MNESW,20,00-01-1900 17:17,112,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4753,Kadathanamale Toll Plaza,S,LANE10,UCXLG,ENSAG,20,00-01-1900 09:56,84,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4755,Kadathanamale Toll Plaza,S,LANE10,WPAAO,LDDKM,35,00-01-1900 16:00,70,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4756,Kadathanamale Toll Plaza,N,LANE05,VJGQA,YGNVG,80,00-01-1900 04:56,106,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4758,Kadathanamale Toll Plaza,S,LANE09,VKCIS,ZXACU,20,00-01-1900 19:13,63,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4759,Kadathanamale Toll Plaza,N,LANE05,KDDYJ,DKFBC,50,00-01-1900 13:27,155,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4760,Kadathanamale Toll Plaza,N,LANE06,ZDIOW,NYLBO,50,00-01-1900 09:13,319,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4762,Kadathanamale Toll Plaza,N,LANE07,PUVDG,VWSIA,165,00-01-1900 14:07,87,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4763,Kadathanamale Toll Plaza,S,LANE09,QQZUQ,LWOOT,80,00-01-1900 11:57,174,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4766,Kadathanamale Toll Plaza,N,LANE06,PDWVY,QBHML,50,00-01-1900 16:54,231,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4771,Kadathanamale Toll Plaza,S,LANE08,GOTUZ,XIHGW,35,00-01-1900 14:58,81,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4772,Kadathanamale Toll Plaza,N,LANE04,OXAFD,MOXBL,50,00-01-1900 06:11,218,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4776,Kadathanamale Toll Plaza,S,LANE08,LTJWL,HWPOK,20,00-01-1900 10:21,77,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4777,Kadathanamale Toll Plaza,N,LANE07,PQYHU,DUROK,50,00-01-1900 16:47,84,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4780,Kadathanamale Toll Plaza,N,LANE06,BAHOF,WTHGT,80,00-01-1900 16:17,90,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4781,Kadathanamale Toll Plaza,S,LANE10,FEZDZ,UOLVE,50,00-01-1900 17:48,59,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4784,Kadathanamale Toll Plaza,S,LANE09,SUWXB,WMXFF,20,00-01-1900 14:14,149,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4785,Kadathanamale Toll Plaza,S,LANE08,XLDPP,CEADH,80,00-01-1900 11:02,68,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4788,Kadathanamale Toll Plaza,N,LANE07,WCDKX,SRGHL,165,00-01-1900 10:57,80,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4792,Kadathanamale Toll Plaza,N,LANE06,RXDZA,UIBAP,50,00-01-1900 13:24,75,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4794,Kadathanamale Toll Plaza,N,LANE03,SPQVM,KEROB,50,00-01-1900 09:29,214,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4800,Kadathanamale Toll Plaza,S,LANE12,WZVOT,MIHIL,50,00-01-1900 13:30,98353,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4801,Kadathanamale Toll Plaza,S,LANE08,DTFJV,BCGWA,50,00-01-1900 08:21,323,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4802,Kadathanamale Toll Plaza,N,LANE04,SMGCW,OPHFG,50,00-01-1900 12:28,104,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4804,Kadathanamale Toll Plaza,S,LANE08,JGHDN,BILCL,50,00-01-1900 16:39,84,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4805,Kadathanamale Toll Plaza,N,LANE04,GWWHE,FPSXE,50,00-01-1900 17:32,140,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4807,Kadathanamale Toll Plaza,S,LANE08,SUVZT,NJSNH,80,00-01-1900 14:57,101,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4808,Kadathanamale Toll Plaza,N,LANE04,PWESG,IFXSU,50,00-01-1900 20:32,107,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4809,Kadathanamale Toll Plaza,S,LANE08,AZKVN,QHSBI,50,00-01-1900 09:00,80,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4810,Kadathanamale Toll Plaza,N,LANE06,XIQDZ,LHRZI,80,00-01-1900 10:19,116,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4811,Kadathanamale Toll Plaza,S,LANE09,EKNPJ,OHXXL,50,00-01-1900 20:01,113,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4813,Kadathanamale Toll Plaza,N,LANE04,CFAZX,UVGOU,50,00-01-1900 06:38,114,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4815,Kadathanamale Toll Plaza,N,LANE04,OJRJA,OGWNU,165,00-01-1900 17:48,204,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4817,Kadathanamale Toll Plaza,N,LANE06,XNQAA,TPXXY,20,00-01-1900 15:19,201,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4819,Kadathanamale Toll Plaza,N,LANE04,XIXPD,GFWMO,50,00-01-1900 08:31,146,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4820,Kadathanamale Toll Plaza,S,LANE08,XOSWN,DHVCT,165,00-01-1900 14:57,97,VC10,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4822,Kadathanamale Toll Plaza,N,LANE06,HISSU,MAWKM,20,00-01-1900 00:28,166,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4823,Kadathanamale Toll Plaza,S,LANE08,GQXFO,VMILP,130,00-01-1900 16:31,62,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4826,Kadathanamale Toll Plaza,N,LANE04,IUPBY,SKJLE,50,00-01-1900 09:08,153,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4827,Kadathanamale Toll Plaza,S,LANE08,KCEPS,QRWID,50,00-01-1900 09:46,57,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4829,Kadathanamale Toll Plaza,S,LANE09,RNDEJ,PFEWZ,50,00-01-1900 11:44,157,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4832,Kadathanamale Toll Plaza,N,LANE05,GCLPG,WMKNB,50,00-01-1900 09:28,91,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4834,Kadathanamale Toll Plaza,S,LANE09,PXVPE,RZFQG,80,00-01-1900 10:59,102,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4835,Kadathanamale Toll Plaza,N,LANE06,LXDKW,MQAXE,255,00-01-1900 20:12,101,VC12,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4836,Kadathanamale Toll Plaza,S,LANE12,SFYGY,IGEMV,165,00-01-1900 15:23,490,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4854,Kadathanamale Toll Plaza,N,LANE06,AHHCL,NDTBO,50,00-01-1900 10:40,124,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4855,Kadathanamale Toll Plaza,N,LANE07,WIBEI,JTMXS,165,00-01-1900 12:56,77,VC7,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4856,Kadathanamale Toll Plaza,S,LANE10,UNJPR,EPQCP,50,00-01-1900 21:06,72,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4857,Kadathanamale Toll Plaza,S,LANE08,ZNAIP,WYHDX,50,00-01-1900 17:26,82,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4859,Kadathanamale Toll Plaza,S,LANE10,UHITW,GBBEB,20,00-01-1900 19:40,71,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4860,Kadathanamale Toll Plaza,S,LANE09,JTDNZ,IIMEC,80,00-01-1900 22:18,253,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4862,Kadathanamale Toll Plaza,N,LANE06,MTYHH,FDMCX,80,00-01-1900 01:32,376,VC5,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4863,Kadathanamale Toll Plaza,N,LANE05,HRPUW,ZMIQP,50,00-01-1900 17:05,213,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4865,Kadathanamale Toll Plaza,N,LANE04,JFMAK,KRQHH,80,00-01-1900 19:53,203,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4866,Kadathanamale Toll Plaza,S,LANE12,ISMXP,YEXMN,35,00-01-1900 17:25,137,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4868,Kadathanamale Toll Plaza,N,LANE06,BUMNC,ANJIY,80,00-01-1900 11:35,127,VC20,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4869,Kadathanamale Toll Plaza,S,LANE08,UZMKE,TUBRY,50,00-01-1900 20:57,61,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4875,Kadathanamale Toll Plaza,N,LANE05,STHAW,OMBZF,50,00-01-1900 10:07,107,VC4,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4876,Kadathanamale Toll Plaza,S,LANE08,TMGBN,UXQSI,80,00-01-1900 08:18,56,VC7,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4878,Kadathanamale Toll Plaza,S,LANE09,IFBTA,UDCDT,50,00-01-1900 18:23,139,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4879,Kadathanamale Toll Plaza,N,LANE04,LNTXQ,PCAYH,50,00-01-1900 13:26,92,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4882,Kadathanamale Toll Plaza,N,LANE04,RYKOP,CTNST,50,00-01-1900 14:00,125,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4934,Kadathanamale Toll Plaza,N,LANE04,WEIVA,ZQFGX,50,00-01-1900 11:43,189,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4937,Kadathanamale Toll Plaza,N,LANE06,FHUXV,MUYBZ,50,00-01-1900 14:02,108,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4938,Kadathanamale Toll Plaza,S,LANE11,JTNTG,AOCOL,50,00-01-1900 14:00,350,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4939,Kadathanamale Toll Plaza,N,LANE07,GWWHE,FPSXE,50,00-01-1900 22:55,106,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4941,Kadathanamale Toll Plaza,S,LANE12,EVNGN,RMUTD,50,00-01-1900 19:11,579,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4943,Kadathanamale Toll Plaza,N,LANE07,UWFTS,RQGYY,50,00-01-1900 06:55,75,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4944,Kadathanamale Toll Plaza,S,LANE10,NNPDJ,YTNXS,20,00-01-1900 07:37,86,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4949,Kadathanamale Toll Plaza,N,LANE07,WAWHI,AQQZD,35,00-01-1900 21:06,45,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4950,Kadathanamale Toll Plaza,S,LANE08,ZEQII,ZBOPG,35,00-01-1900 19:56,82,VC20,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4951,Kadathanamale Toll Plaza,N,LANE04,JJWPL,TNZGJ,35,00-01-1900 21:19,150,VC5,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4953,Kadathanamale Toll Plaza,N,LANE07,EFJZC,OQLJA,50,00-01-1900 21:49,83,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4954,Kadathanamale Toll Plaza,S,LANE09,TDNRO,BYVPR,20,00-01-1900 16:29,70,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4955,Kadathanamale Toll Plaza,S,LANE08,CLVJC,ZYLFD,50,00-01-1900 11:29,75,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4957,Kadathanamale Toll Plaza,N,LANE05,WJHCV,OCFYW,50,00-01-1900 09:19,107,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4960,Kadathanamale Toll Plaza,S,LANE08,JPTAO,YNVEX,50,00-01-1900 16:02,74,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4963,Kadathanamale Toll Plaza,S,LANE09,DBZUR,KYDQD,80,00-01-1900 22:34,550,VC9,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4965,Kadathanamale Toll Plaza,S,LANE11,QBRBH,XKTZN,50,00-01-1900 11:00,97,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4966,Kadathanamale Toll Plaza,S,LANE09,GMZNU,UPVZB,20,00-01-1900 21:23,93,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4967,Kadathanamale Toll Plaza,S,LANE08,OCLBM,GCKWJ,20,00-01-1900 15:13,95,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4968,Kadathanamale Toll Plaza,S,LANE10,OMRYU,QXQWA,20,00-01-1900 12:59,88,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4969,Kadathanamale Toll Plaza,N,LANE07,DQGXQ,ZQXTF,255,00-01-1900 00:12,75,VC13,T,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4970,Kadathanamale Toll Plaza,S,LANE11,ETMNT,YPCQS,50,00-01-1900 13:01,80,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4971,Kadathanamale Toll Plaza,S,LANE10,RORAW,IDYQN,20,00-01-1900 01:49,68,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
4972,Kadathanamale Toll Plaza,N,LANE07,VRBDE,YOVRF,50,00-01-1900 11:11,66,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
9308,Kadathanamale Toll Plaza,N,LANE05,CWTDF,CMYRY,20,00-01-1900 15:17,308,VC4,F,"13.2123515,77.5535138",state,Bangalore ,Karnataka
