SlNo.,merchant_name,direction,lane,tag_id,vehicle_regn_number,txn_amount,initiated_time,inn_rr_time_sec,vehicle_class_code,vehicle_comvehicle,geocode,merchant_sub_type,city,state
24791,Tumkur Road (P7) Toll,S,P7X3,VKNKP,MHKIJ,115,00-01-1900 22:05,164,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
24796,Tumkur Road (P7) Toll,S,P7X4,FDPZM,REROD,115,00-01-1900 17:32,112615,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25099,Tumkur Road (P7) Toll,S,P7X2,BAMXD,EZXCV,230,00-01-1900 20:27,153,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25198,Tumkur Road (P7) Toll,S,P7X1,TSDBV,TZQQK,50,00-01-1900 06:30,132130,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25257,Tumkur Road (P7) Toll,S,P7X1,RWXHI,VLOFT,285,00-01-1900 15:55,3709,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25376,Tumkur Road (P7) Toll,S,P7X4,GDOYA,AXSFR,50,00-01-1900 10:19,190,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25399,Tumkur Road (P7) Toll,S,P7X2,WEWBW,OCTJM,50,00-01-1900 06:56,125,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25498,Tumkur Road (P7) Toll,S,P7X2,GEFGG,CRUJR,840,00-01-1900 17:09,112372,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25584,Tumkur Road (P7) Toll,S,P7X2,JOVTG,LTIUW,520,00-01-1900 05:05,149,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25646,Tumkur Road (P7) Toll,S,P7X3,YYVJW,EMDMV,285,00-01-1900 18:10,156,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25770,Tumkur Road (P7) Toll,S,P7X3,MRMBN,YDSPC,115,00-01-1900 19:36,135,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25828,Tumkur Road (P7) Toll,S,P7X3,BUOXN,CQNNV,115,00-01-1900 18:10,113,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25849,Tumkur Road (P7) Toll,S,P7X3,SPVQU,LEBJJ,115,00-01-1900 16:38,1476,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
25859,Tumkur Road (P7) Toll,S,P7X2,CFDZK,KRVBJ,520,00-01-1900 20:16,85,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25875,Tumkur Road (P7) Toll,S,P7X1,PPRMZ,IDBDG,305,00-01-1900 09:17,171,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
25886,Tumkur Road (P7) Toll,S,P7X4,ACXWE,QRVRX,285,00-01-1900 16:49,944,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
28466,Tumkur Road (P7) Toll,S,P7X1,IUVPP,LTYDN,50,00-01-1900 09:02,251,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
28521,Tumkur Road (P7) Toll,S,P7X1,WWCRV,FDGQZ,285,00-01-1900 17:08,191,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
28526,Tumkur Road (P7) Toll,S,P7X1,KIBMP,MMVYT,520,00-01-1900 19:00,130,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
28607,Tumkur Road (P7) Toll,S,P7X2,KQUNJ,WKTNT,520,00-01-1900 16:26,1820,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
28683,Tumkur Road (P7) Toll,S,P7X7,LVTFN,LECLX,50,00-01-1900 10:06,69656,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
28782,Tumkur Road (P7) Toll,S,P7X2,DAMPG,SUOOL,1100,00-01-1900 17:53,138,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
28861,Tumkur Road (P7) Toll,S,P7X2,QAMCR,BCGJF,285,00-01-1900 15:04,7387,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
28882,Tumkur Road (P7) Toll,S,P7X3,DLKCW,EISJC,1100,00-01-1900 23:24,2197,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
28969,Tumkur Road (P7) Toll,S,P7X3,XGKWB,VRTXN,550,00-01-1900 01:33,352,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
29103,Tumkur Road (P7) Toll,S,P7X2,OENTY,AJTSL,115,00-01-1900 09:02,466,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29195,Tumkur Road (P7) Toll,S,P7X3,WPLXK,RPDPF,50,00-01-1900 17:32,106441,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29233,Tumkur Road (P7) Toll,S,P7X4,ESXRP,OQGZK,145,00-01-1900 14:26,9729,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29270,Tumkur Road (P7) Toll,S,P7X1,NFXDV,FHDNY,50,00-01-1900 06:10,155351,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29333,Tumkur Road (P7) Toll,S,P7X3,WUQNU,ISKCX,225,00-01-1900 08:48,144,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29414,Tumkur Road (P7) Toll,S,P7X1,XURUZ,YPUKM,50,00-01-1900 17:03,468,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29533,Tumkur Road (P7) Toll,S,P7X7,AVKJW,TUVJX,520,00-01-1900 17:02,463,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
29565,Tumkur Road (P7) Toll,S,P7X1,CTHMR,WUPZW,50,00-01-1900 13:43,71834,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29577,Tumkur Road (P7) Toll,S,P7X3,UMHAL,QVDJE,50,00-01-1900 15:29,5476,VC4,T,"13.042389,77.475278",State,Bengaluru,Karnataka
29804,Tumkur Road (P7) Toll,S,P7X2,EYRSP,WROEH,115,00-01-1900 16:30,118884,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
29873,Tumkur Road (P7) Toll,S,P7X2,HEDAK,QFGGA,330,00-01-1900 20:55,129,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
29969,Tumkur Road (P7) Toll,S,P7X2,SCOEI,ETMRY,180,00-01-1900 08:36,596,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30035,Tumkur Road (P7) Toll,S,P7X4,XVMPU,ZYROO,305,00-01-1900 21:59,225,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30040,Tumkur Road (P7) Toll,S,P7X4,DLDAX,YYKVT,50,00-01-1900 17:36,100184,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30209,Tumkur Road (P7) Toll,S,P7X2,MEMOZ,JUVZO,285,00-01-1900 18:36,116,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30238,Tumkur Road (P7) Toll,S,P7X1,NTXQC,XVSLX,405,00-01-1900 19:20,171,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30334,Tumkur Road (P7) Toll,S,P7X4,RSNGO,XMJMX,115,00-01-1900 20:32,122,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30370,Tumkur Road (P7) Toll,S,P7X4,JEYZU,TDJIL,180,00-01-1900 07:18,121990,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30380,Tumkur Road (P7) Toll,S,P7X7,HLGSH,JWUIT,145,00-01-1900 11:02,95107,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30398,Tumkur Road (P7) Toll,S,P7X3,OCHVG,PNLOP,550,00-01-1900 07:39,133927,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30423,Tumkur Road (P7) Toll,S,P7X1,PBLUD,FOLLQ,230,00-01-1900 20:07,177,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30432,Tumkur Road (P7) Toll,S,P7X3,FEQXP,CJQJK,50,00-01-1900 14:52,8231,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30461,Tumkur Road (P7) Toll,S,P7X2,VLBOB,XNQMY,285,00-01-1900 16:05,3197,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30486,Tumkur Road (P7) Toll,S,P7X1,DBSWW,UDBVY,1100,00-01-1900 10:43,191,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30592,Tumkur Road (P7) Toll,S,P7X1,FJIXA,IOTJQ,225,00-01-1900 19:24,87,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30597,Tumkur Road (P7) Toll,S,P7X2,PNFYA,BVYQL,180,00-01-1900 15:09,6506,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30603,Tumkur Road (P7) Toll,S,P7X2,YAGXX,TZVPZ,1100,00-01-1900 04:33,99,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30612,Tumkur Road (P7) Toll,S,P7X4,SOHQV,JZIXD,920,00-01-1900 17:34,130832,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30657,Tumkur Road (P7) Toll,S,P7X4,AGBTX,PFKPN,115,00-01-1900 09:24,104,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30678,Tumkur Road (P7) Toll,S,P7X1,TNFVV,FZEEM,50,00-01-1900 15:23,6030,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30749,Tumkur Road (P7) Toll,S,P7X3,RNUOF,HWLOM,1650,00-01-1900 02:43,107,VC13,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30770,Tumkur Road (P7) Toll,S,P7X7,FSYQQ,JAGRE,125,00-01-1900 19:50,144,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
30772,Tumkur Road (P7) Toll,S,P7X3,ZWGED,YYTEK,180,00-01-1900 19:54,171,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
30991,Tumkur Road (P7) Toll,S,P7X3,IBOOO,QULFS,520,00-01-1900 14:06,10571,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31006,Tumkur Road (P7) Toll,S,P7X3,DRPGM,SIJOA,225,00-01-1900 22:34,109,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31066,Tumkur Road (P7) Toll,S,P7X4,IAIJS,PNYNX,180,00-01-1900 08:40,208,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31162,Tumkur Road (P7) Toll,S,P7X2,ONWTZ,MVCQX,50,00-01-1900 17:24,87574,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31221,Tumkur Road (P7) Toll,S,P7X2,LIIDL,QKUII,115,00-01-1900 15:45,4277,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31241,Tumkur Road (P7) Toll,S,P7X2,FYOQW,ICQAN,225,00-01-1900 07:04,126973,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31473,Tumkur Road (P7) Toll,S,P7X2,IFAWR,RPZSI,520,00-01-1900 09:59,141,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31539,Tumkur Road (P7) Toll,S,P7X1,INRTO,MXVXR,460,00-01-1900 09:34,266,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31682,Tumkur Road (P7) Toll,S,P7X3,DSSLU,LREXB,285,00-01-1900 06:42,174,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31686,Tumkur Road (P7) Toll,S,P7X3,TPWGT,PPIDU,550,00-01-1900 03:20,73,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31696,Tumkur Road (P7) Toll,S,P7X3,CHDUA,NOPFH,560,00-01-1900 07:33,157,VC12,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31713,Tumkur Road (P7) Toll,S,P7X2,PNSVY,VTZUD,1100,00-01-1900 08:08,251,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31747,Tumkur Road (P7) Toll,S,P7X3,WXLHX,NWEXS,285,00-01-1900 05:24,130,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31765,Tumkur Road (P7) Toll,S,P7X2,YZPOG,KOECZ,225,00-01-1900 16:15,2386,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31791,Tumkur Road (P7) Toll,S,P7X3,ZZDOH,XNWEQ,520,00-01-1900 14:56,7681,VC10,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31836,Tumkur Road (P7) Toll,S,P7X1,UCIRM,HAHMR,200,00-01-1900 22:40,75,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31849,Tumkur Road (P7) Toll,S,P7X2,TCTRO,EFVXE,180,00-01-1900 09:49,149,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31871,Tumkur Road (P7) Toll,S,P7X4,OTIIR,JFQKO,405,00-01-1900 01:42,151,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
31926,Tumkur Road (P7) Toll,S,P7X1,TZULV,FIXNS,240,00-01-1900 10:38,207,VC5,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31951,Tumkur Road (P7) Toll,S,P7X4,QLOJW,JHUGW,145,00-01-1900 17:14,205,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
31967,Tumkur Road (P7) Toll,S,P7X3,WTDSV,BRZOP,145,00-01-1900 16:35,1599,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
32034,Tumkur Road (P7) Toll,S,P7X3,TYWOB,CVCGA,50,00-01-1900 07:18,146056,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
32095,Tumkur Road (P7) Toll,S,P7X2,VHCIH,DUPCG,785,00-01-1900 10:00,131,VC7,T,"13.042389,77.475278",State,Bengaluru,Karnataka
32222,Tumkur Road (P7) Toll,S,P7X2,ATGQV,FLSTY,50,00-01-1900 06:33,163933,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
32227,Tumkur Road (P7) Toll,S,P7X2,JPBTP,BGUWU,230,00-01-1900 08:29,7108,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
32228,Tumkur Road (P7) Toll,S,P7X1,YJFZW,RTAHR,50,00-01-1900 13:36,94359,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
32360,Tumkur Road (P7) Toll,S,P7X2,JTPRW,QAKOX,50,00-01-1900 06:46,166010,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34563,Tumkur Road (P7) Toll,S,P7X7,ASCUK,JUPZM,50,00-01-1900 15:32,5436,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34578,Tumkur Road (P7) Toll,S,P7X2,BSPHF,JDOUB,115,00-01-1900 14:38,9197,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34630,Tumkur Road (P7) Toll,S,P7X2,VPIHU,TXOIA,50,00-01-1900 10:13,126,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34736,Tumkur Road (P7) Toll,S,P7X3,HCMVB,WCJIT,115,00-01-1900 18:53,183,VC4,T,"13.042389,77.475278",State,Bengaluru,Karnataka
34777,Tumkur Road (P7) Toll,S,P7X4,BERGE,FQZPT,225,00-01-1900 17:13,231,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34949,Tumkur Road (P7) Toll,S,P7X4,TGSGS,AFXSY,50,00-01-1900 10:58,90,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34954,Tumkur Road (P7) Toll,S,P7X2,WVIBJ,VYXSL,115,00-01-1900 09:24,131,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
34957,Tumkur Road (P7) Toll,S,P7X3,VQPEY,AWKLM,115,00-01-1900 15:33,5564,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35002,Tumkur Road (P7) Toll,S,P7X4,UYIII,SXALO,425,00-01-1900 10:29,126,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35158,Tumkur Road (P7) Toll,S,P7X3,NFJUC,ZFLYN,50,00-01-1900 19:54,84,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35166,Tumkur Road (P7) Toll,S,P7X3,GNSVM,DDKRJ,460,00-01-1900 14:39,9392,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35210,Tumkur Road (P7) Toll,S,P7X4,IOVBM,QNHCE,225,00-01-1900 19:45,122,VC20,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35217,Tumkur Road (P7) Toll,S,P7X1,KHKWQ,GLMCK,50,00-01-1900 19:50,123,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35268,Tumkur Road (P7) Toll,S,P7X2,TDZTC,YVEGM,285,00-01-1900 18:36,94,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35281,Tumkur Road (P7) Toll,S,P7X3,CUJVG,BIOZJ,50,00-01-1900 17:15,109621,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35296,Tumkur Road (P7) Toll,S,P7X4,MEVIH,RSELL,50,00-01-1900 07:59,135592,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35327,Tumkur Road (P7) Toll,S,P7X3,DFTNS,TLAKY,850,00-01-1900 15:09,6573,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35328,Tumkur Road (P7) Toll,S,P7X2,EDEYI,WDHDO,400,00-01-1900 00:40,105,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35428,Tumkur Road (P7) Toll,S,P7X2,MFGBD,QEYQJ,115,00-01-1900 20:13,198,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35453,Tumkur Road (P7) Toll,S,P7X3,NJPNU,WPLLT,125,00-01-1900 07:27,181336,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35527,Tumkur Road (P7) Toll,S,P7X2,UBFVH,URICZ,550,00-01-1900 07:47,204,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35602,Tumkur Road (P7) Toll,S,P7X2,ZZAEM,XUDXK,50,00-01-1900 10:41,236,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35820,Tumkur Road (P7) Toll,S,P7X3,GQICU,IEHWZ,405,00-01-1900 20:14,158,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
35940,Tumkur Road (P7) Toll,S,P7X3,DXBWK,UQVYH,225,00-01-1900 16:40,1362,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
35999,Tumkur Road (P7) Toll,S,P7X2,RTBEQ,HXOKQ,160,00-01-1900 02:02,94,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36061,Tumkur Road (P7) Toll,S,P7X2,VQXLU,KDRNN,1100,00-01-1900 18:42,145,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36074,Tumkur Road (P7) Toll,S,P7X2,SCFAT,WVMBR,285,00-01-1900 10:14,135,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36102,Tumkur Road (P7) Toll,S,P7X1,QAYUJ,UZFNM,50,00-01-1900 14:48,8287,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36275,Tumkur Road (P7) Toll,S,P7X3,DGYRU,DYEYT,520,00-01-1900 07:04,160,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36464,Tumkur Road (P7) Toll,S,P7X4,HRYWH,RFSZF,285,00-01-1900 09:49,87,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36513,Tumkur Road (P7) Toll,S,P7X1,LECFP,KPUPC,145,00-01-1900 06:09,167210,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36529,Tumkur Road (P7) Toll,S,P7X4,FNAUK,FWGNV,50,00-01-1900 16:38,1436,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36594,Tumkur Road (P7) Toll,S,P7X2,ZTGZV,HMCXT,195,00-01-1900 22:34,54,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36775,Tumkur Road (P7) Toll,S,P7X3,VCAKO,JYVRS,520,00-01-1900 03:04,163,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36844,Tumkur Road (P7) Toll,S,P7X3,ALVIR,SDUNE,305,00-01-1900 11:00,343,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36885,Tumkur Road (P7) Toll,S,P7X3,FDHBG,AZLOY,285,00-01-1900 17:25,71839,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36934,Tumkur Road (P7) Toll,S,P7X2,LSAGN,NWHBN,50,00-01-1900 16:43,100475,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
36942,Tumkur Road (P7) Toll,S,P7X1,PDYBW,KOZMY,520,00-01-1900 15:02,7297,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36945,Tumkur Road (P7) Toll,S,P7X3,KZZWP,GWXRP,425,00-01-1900 00:08,46,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
36974,Tumkur Road (P7) Toll,S,P7X3,ALKTM,PSHAC,550,00-01-1900 22:07,170,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37077,Tumkur Road (P7) Toll,S,P7X1,DAWAQ,PIJOL,240,00-01-1900 09:00,78,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37123,Tumkur Road (P7) Toll,S,P7X7,ZIQOB,WVCZL,460,00-01-1900 15:43,4606,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37126,Tumkur Road (P7) Toll,S,P7X4,JJHXN,OXGUR,115,00-01-1900 16:54,701,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
37156,Tumkur Road (P7) Toll,S,P7X1,WCCQF,GNKFA,305,00-01-1900 05:37,111,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37160,Tumkur Road (P7) Toll,S,P7X2,LZTHK,FRXPJ,50,00-01-1900 13:37,89027,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
37246,Tumkur Road (P7) Toll,S,P7X4,WHNUE,WMGYS,50,00-01-1900 07:22,147990,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37327,Tumkur Road (P7) Toll,S,P7X1,LJFMW,FFXUM,305,00-01-1900 20:17,101,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37367,Tumkur Road (P7) Toll,S,P7X1,BYSJI,UVVZN,50,00-01-1900 07:32,141944,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37380,Tumkur Road (P7) Toll,S,P7X2,USQGY,IIVGS,195,00-01-1900 19:36,124,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
37953,Tumkur Road (P7) Toll,S,P7X4,WGRIM,MZFLC,50,00-01-1900 20:18,105,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38042,Tumkur Road (P7) Toll,S,P7X4,KLZFN,DYRUK,285,00-01-1900 15:22,6652,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38081,Tumkur Road (P7) Toll,S,P7X3,SIHBZ,ELYJF,180,00-01-1900 20:38,103,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38111,Tumkur Road (P7) Toll,S,P7X7,QFGMH,AIKET,200,00-01-1900 16:26,1903,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38283,Tumkur Road (P7) Toll,S,P7X2,MLNJM,FTFLT,305,00-01-1900 21:22,132,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38319,Tumkur Road (P7) Toll,S,P7X3,RWQHZ,MSVUH,230,00-01-1900 08:30,1868,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38324,Tumkur Road (P7) Toll,S,P7X1,YBGUG,UQAOX,285,00-01-1900 09:17,132,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38366,Tumkur Road (P7) Toll,S,P7X4,BHOEK,BZZJA,1100,00-01-1900 01:23,99,VC12,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38411,Tumkur Road (P7) Toll,S,P7X1,NTQWH,ABMYX,230,00-01-1900 18:25,109,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38418,Tumkur Road (P7) Toll,S,P7X4,EXNSE,WSPRD,50,00-01-1900 17:42,75485,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38500,Tumkur Road (P7) Toll,S,P7X1,YPYWC,YCYBN,115,00-01-1900 17:06,243,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38531,Tumkur Road (P7) Toll,S,P7X7,WHCMU,OPHZB,50,00-01-1900 07:25,165472,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38617,Tumkur Road (P7) Toll,S,P7X4,LDZQM,KZTIW,305,00-01-1900 10:53,200,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38623,Tumkur Road (P7) Toll,S,P7X1,ULIUL,ULWCP,115,00-01-1900 13:42,130292,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38658,Tumkur Road (P7) Toll,S,P7X4,HLMYL,RMMDA,225,00-01-1900 10:23,151,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38663,Tumkur Road (P7) Toll,S,P7X2,BOSTQ,DILDW,305,00-01-1900 20:32,132,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38808,Tumkur Road (P7) Toll,S,P7X1,EEBNB,HWRPW,94,00-01-1900 07:10,152215,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38906,Tumkur Road (P7) Toll,S,P7X7,RDEPC,ACVHQ,115,00-01-1900 14:46,8552,VC20,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38907,Tumkur Road (P7) Toll,S,P7X2,RTLCJ,TPBME,305,00-01-1900 05:24,74,VC5,T,"13.042389,77.475278",State,Bengaluru,Karnataka
38909,Tumkur Road (P7) Toll,S,P7X3,MVIHQ,NJZZX,115,00-01-1900 15:34,5075,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
38941,Tumkur Road (P7) Toll,S,P7X2,LLUOO,CWSRH,225,00-01-1900 18:57,184,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
39011,Tumkur Road (P7) Toll,S,P7X4,BHRQD,IKCVN,230,00-01-1900 07:29,140250,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
39031,Tumkur Road (P7) Toll,S,P7X3,HPOZE,JZFPR,230,00-01-1900 21:26,77,VC11,T,"13.042389,77.475278",State,Bengaluru,Karnataka
39099,Tumkur Road (P7) Toll,S,P7X3,TTCDF,JVZSU,215,00-01-1900 02:17,176,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
39227,Tumkur Road (P7) Toll,S,P7X2,VHGCX,WOKDR,285,00-01-1900 15:34,5163,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
39252,Tumkur Road (P7) Toll,S,P7X3,ZJXJV,YCRBO,115,00-01-1900 18:57,189,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
39297,Tumkur Road (P7) Toll,S,P7X2,SZQYF,BGXUX,225,00-01-1900 19:56,143,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
39377,Tumkur Road (P7) Toll,S,P7X4,KEESX,WFVYT,115,00-01-1900 20:18,113,VC4,F,"13.042389,77.475278",State,Bengaluru,Karnataka
44773,Tumkur Road (P7) Toll,S,P7X4,OAKZL,UGXMM,405,00-01-1900 14:48,8461,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
44786,Tumkur Road (P7) Toll,S,P7X2,XPFJT,WDCAF,520,00-01-1900 09:34,163,VC10,T,"13.042389,77.475278",State,Bengaluru,Karnataka
